rainfall_mm,temperature_c,humidity,wind_speed,solar_radiation,soil_moisture,n_avg,p_avg,k_avg
547.28,23.96,90.2,2.43,16.4375,0.946110215,122.8529432,21.21560143,133.8063222
62.73,26.96666667,72.12333333,1.9,21.83666667,0.544394265,122.8529432,21.21560143,133.8063222
2.38,25.095,62.3,1.55,21.19,0.526907675,122.8529432,21.21560143,133.8063222
899.05,23.665,91.875,2.765,14.7175,0.975884409,124.093882,21.3222125,135.8439819
78.48666667,27.39666667,70.15333333,1.933333333,21.60666667,0.522487455,124.093882,21.3222125,135.8439819
15.72,25.48,64.65,1.6,20.895,0.532609447,124.093882,21.3222125,135.8439819
743.355,24.2375,91.425,2.53,15.92,0.967459677,125.3473556,21.42935929,137.912672
115.1433333,27.22,71.01,1.633333333,22.09,0.569064516,125.3473556,21.42935929,137.912672
2.085,25.36,64.53,1.605,20.865,0.529740783,125.3473556,21.42935929,137.912672
714.5775,26.28,88.315,4.545,14.3425,0.917209677,61.51271002,12.0459133,68.25835802
45.66666667,29.48,70.76,3.153333333,22.76333333,0.428541219,61.51271002,12.0459133,68.25835802
0.89,27.165,67.88,2.925,20.035,0.515432028,61.51271002,12.0459133,68.25835802
580.0725,25.96,87.7475,4.275,15.1425,0.939225806,63.41516497,12.29174826,71.10245627
180.09,27.98333333,75.88,3.39,20.99333333,0.492695341,63.41516497,12.29174826,71.10245627
2.705,27.095,62.58,2.605,21.65,0.486065668,63.41516497,12.29174826,71.10245627
478.255,25.84,88.46,4.655,14.6,0.917467742,74.34357273,15.36948459,93.52483941
78.21333333,28.15333333,73.25666667,3.356666667,22.27333333,0.436677419,74.34357273,15.36948459,93.52483941
11.28,26.78,67.645,2.93,20.53,0.469632925,74.34357273,15.36948459,93.52483941
585.7775,25.6375,89.6475,4.015,14.205,0.936260753,76.24981818,15.55615849,96.51686214
145.5333333,28.21,74.22666667,3.283333333,21.74,0.491200717,76.24981818,15.55615849,96.51686214
4.105,27.25,66.655,2.75,20.07,0.450270737,76.24981818,15.55615849,96.51686214
428.0425,25.9825,88.3125,4.0125,15.82,0.908997312,78.20494173,15.74509969,99.60460489
92.13,28.82333333,73.50666667,3.026666667,21.88,0.451129032,78.20494173,15.74509969,99.60460489
5.175,27.16,65.795,2.93,20.055,0.475604839,78.20494173,15.74509969,99.60460489
587.9125,26.3575,88.015,3.8175,14.74,0.894473118,80.21019664,15.93633572,102.7911299
46.44666667,29.34,70.91666667,3.12,22.30333333,0.442817204,80.21019664,15.93633572,102.7911299
9.05,27.51,66.815,2.62,20.15,0.485178571,80.21019664,15.93633572,102.7911299
510.1875,25.975,88.01,4.4075,15.2,0.940876344,82.26686835,16.12989445,106.0795974
217.93,28.54666667,75.58666667,3.22,20.49,0.522139785,82.26686835,16.12989445,106.0795974
2.38,27.145,65.135,2.77,20.89,0.451985539,82.26686835,16.12989445,106.0795974
620.635,26.2275,89.4375,4.335,14.3275,0.928674731,84.37627523,16.3258041,109.4732688
82.41666667,28.74333333,73.08,3.1,22.54666667,0.451412186,84.37627523,16.3258041,109.4732688
3.87,27.455,65.245,2.86,20.73,0.453675115,84.37627523,16.3258041,109.4732688
609.7025,26.1625,88.4025,4.155,15.09,0.957680108,86.53976947,16.52409322,112.9755096
208.6466667,28.49666667,72.49333333,3.513333333,21.89333333,0.445903226,86.53976947,16.52409322,112.9755096
3.21,27.09,62.09,2.41,21.935,0.498548387,86.53976947,16.52409322,112.9755096
881.3325,26.16,89.135,4.1175,13.3375,0.949112903,88.75873792,16.72479071,116.5897932
93.32666667,28.75,73.28,2.9,22.1,0.465250896,88.75873792,16.72479071,116.5897932
3.95,26.43,67.02,2.625,21.04,0.514884793,88.75873792,16.72479071,116.5897932
636.07,26.1825,87.7025,3.9275,15.075,0.937591398,91.03460299,16.92792582,120.319704
118.23,27.88333333,76.08,2.823333333,21.64333333,0.527577061,91.03460299,16.92792582,120.319704
2.375,26.695,65.81,2.985,20.39,0.469783092,91.03460299,16.92792582,120.319704
794.95,26.285,88.3725,4.1675,14.2825,0.944524194,93.36882358,17.13352815,124.1689412
99.97333333,28.76666667,73.70666667,2.933333333,21.19666667,0.448702509,93.36882358,17.13352815,124.1689412
0.97,27.19,65.255,2.605,21.34,0.468824885,93.36882358,17.13352815,124.1689412
930.1925,26.2825,88.5225,3.8775,14.0075,0.9485,120.4081696,19.27888445,163.8234254
91.08666667,29.16,74.76333333,2.956666667,21.67666667,0.481383513,120.4081696,19.27888445,163.8234254
4.465,27.025,69.59,2.52,20.25,0.555593318,120.4081696,19.27888445,163.8234254
817.4975,26.155,88.325,4.0675,13.4175,0.955327957,121.6244138,19.37576327,166.3181984
81.66,28.51666667,72.75,2.99,22.67666667,0.471132616,121.6244138,19.37576327,166.3181984
4.2,26.08,66.825,2.58,21.53,0.561831797,121.6244138,19.37576327,166.3181984
703.1375,26.265,87.38,3.9775,14.545,0.919231183,122.8529432,19.47312891,168.8509628
56.3,28.36666667,73.56333333,3.306666667,21.52333333,0.454154122,122.8529432,19.47312891,168.8509628
2.385,27,64.775,2.78,21.09,0.470901001,122.8529432,19.47312891,168.8509628
1038.2575,25.9,89.14,4.4225,12.9775,0.960973118,124.093882,19.57098383,171.4222973
79.70666667,28.96333333,70.92,3.26,21.62333333,0.443853047,124.093882,19.57098383,171.4222973
17.095,27.42,66.635,2.88,20.705,0.483110599,124.093882,19.57098383,171.4222973
870.8475,26.5275,88.25,4.2,14.425,0.935293011,125.3473556,19.66933048,174.0327891
92.00333333,28.96333333,72,2.85,21.73,0.467548387,125.3473556,19.66933048,174.0327891
2.29,27.29,66.535,2.79,20.395,0.473853687,125.3473556,19.66933048,174.0327891
295.735,25.0675,89.7625,3.9625,17.7525,0.822349462,61.51271002,15.34896283,67.45963331
2.035,25.895,73.54,2.11,20.07,0.611509217,61.51271002,15.34896283,67.45963331
174.1325,24.6925,89.03,3.6775,19.64,0.817846774,63.41516497,15.66220697,70.27045137
168.6966667,27.14,75.83666667,2.893333333,20.07,0.538401434,63.41516497,15.66220697,70.27045137
23.565,24.74,73.69,1.82,21.775,0.617563364,63.41516497,15.66220697,70.27045137
212.18,25.01,87.08,4.0975,18.2275,0.701997312,74.34357273,19.58387396,92.43045915
61.66,27.35333333,75.00666667,2.676666667,21.61,0.519655914,74.34357273,19.58387396,92.43045915
80.955,25.385,73.44,2.04,20.87,0.553681869,74.34357273,19.58387396,92.43045915
337.71,24.8575,89.955,3.905,18.0825,0.862919355,76.24981818,19.82173477,95.38747074
162.2,27.52333333,75.88,2.34,20.71333333,0.572508961,76.24981818,19.82173477,95.38747074
36.06,26.1,69.33,1.805,20.355,0.512465438,76.24981818,19.82173477,95.38747074
161.03,25.3475,87.16,3.94,19.97,0.735927419,78.20494173,20.06248459,98.43908229
137.2866667,28.08666667,71.66,2.303333333,21.64333333,0.506602151,78.20494173,20.06248459,98.43908229
13.8,25.915,68.955,1.985,20.885,0.535483871,78.20494173,20.06248459,98.43908229
182.4975,25.2875,88.245,3.5475,18.885,0.770889785,80.21019664,20.30615849,101.5883202
67.96,25.915,71,1.955,21.725,0.564135945,80.21019664,20.30615849,101.5883202
267.3175,24.67,90.55,3.715,18.77,0.907793011,82.26686835,20.552792,104.8383078
9.13,26.35,64.605,1.915,22.18,0.505378198,82.26686835,20.552792,104.8383078
271.9125,25.13,90.685,3.9125,19.1375,0.881389785,84.37627523,20.80242105,108.1922681
180.46,27.40666667,78.07666667,2.12,21.38,0.596132616,84.37627523,20.80242105,108.1922681
22.4,26.06,66.895,1.905,21.68,0.527056452,84.37627523,20.80242105,108.1922681
311.1375,24.9525,90.38,3.5225,18.8,0.878741935,86.53976947,21.05508203,111.6535274
174.9266667,27.62,75.35,2.486666667,20.80666667,0.519741935,86.53976947,21.05508203,111.6535274
12.385,24.46,73.215,2.22,21.22,0.622718894,86.53976947,21.05508203,111.6535274
366.1,24.9175,91.12,3.525,17.3775,0.898376344,88.75873792,21.31081177,115.2255185
130.5,28.20333333,71.60333333,2.206666667,22.30666667,0.521172043,88.75873792,21.31081177,115.2255185
1.62,25.35,68.05,2.29,21.815,0.537160138,88.75873792,21.31081177,115.2255185
233.4325,24.9025,89.355,3.415,19.205,0.826142473,91.03460299,21.56964754,118.9117838
207.5666667,26.04333333,82.97,2.32,20.03333333,0.663387097,91.03460299,21.56964754,118.9117838
11.05,25.89,68.055,1.915,20.87,0.523309232,91.03460299,21.56964754,118.9117838
240.54,25.0125,89.8575,3.6325,18.96,0.837166667,93.36882358,21.83162707,122.7159791
128.3866667,27.94,73.29333333,2.366666667,21.11666667,0.492125448,93.36882358,21.83162707,122.7159791
3.185,25.295,66.29,2.055,22.29,0.532482719,93.36882358,21.83162707,122.7159791
232.8625,25.0225,89.3775,3.6225,17.5775,0.813155914,120.4081696,24.56525077,161.9064467
120.43,28.31,74.25666667,2.403333333,20.86666667,0.512641577,120.4081696,24.56525077,161.9064467
32.105,25.805,69.54,1.905,20.94,0.562978111,120.4081696,24.56525077,161.9064467
190.93,25.025,88.155,3.7175,18.5275,0.739392473,121.6244138,24.68869424,164.3720271
76.85,27.48333333,73.42,2.426666667,21.76666667,0.514125448,121.6244138,24.68869424,164.3720271
54.865,24.5,77.33,1.875,19.97,0.675339862,121.6244138,24.68869424,164.3720271
154.38,25.395,86.53,3.7325,19.2725,0.677438172,122.8529432,24.81275803,166.8751544
104.3566667,27.50333333,75.49666667,2.55,20.88,0.513408602,122.8529432,24.81275803,166.8751544
8.945,25.525,67.775,1.99,21.31,0.565406007,122.8529432,24.81275803,166.8751544
308.2275,24.725,90.6825,3.8825,17.1075,0.880698925,124.093882,24.93744525,169.4164004
94.59666667,28.04333333,72.75,2.66,21.08666667,0.488637993,124.093882,24.93744525,169.4164004
33.745,26.73,64.325,1.89,21.38,0.492678571,124.093882,24.93744525,169.4164004
256.2225,25.3125,89.225,3.7925,18.9675,0.798225806,125.3473556,25.06275905,171.9963456
133.0966667,27.90666667,73.29,2.23,21.42333333,0.537243728,125.3473556,25.06275905,171.9963456
23.79,25.925,67.655,1.99,21.335,0.533922811,125.3473556,25.06275905,171.9963456
335.21,23.8175,90.2325,2.875,15.8225,0.866287634,61.51271002,13.55891642,67.71159727
95.37666667,28.38,66.7,1.51,21.21333333,0.526297491,61.51271002,13.55891642,67.71159727
2.31,24.48,74.875,1.25,19.97,0.668341014,61.51271002,13.55891642,67.71159727
185.195,23.4475,89.4375,2.69,17.635,0.868604839,63.41516497,13.835629,70.53291382
163.62,26.1,75.2,1.943333333,19.49333333,0.578784946,63.41516497,13.835629,70.53291382
12.835,23.6,72.325,1.095,21.665,0.639516129,63.41516497,13.835629,70.53291382
227.7,23.675,87.86,3.0125,16.465,0.766830645,74.34357273,17.29993832,92.77568996
64.68333333,26.14333333,75.00333333,1.75,21.98666667,0.570612903,74.34357273,17.29993832,92.77568996
105.435,23.75,75.64,1.225,20.305,0.621034483,74.34357273,17.29993832,92.77568996
348.495,23.6375,90.2225,2.895,16.515,0.90505914,76.24981818,17.51005903,95.74374609
170.6566667,26.45,75.35333333,1.55,20.46,0.609218638,76.24981818,17.51005903,95.74374609
41.93,24.865,69.145,1.095,20.235,0.564101382,76.24981818,17.51005903,95.74374609
233.705,24.0125,88.4625,2.87,18.1975,0.847811828,78.20494173,17.72273181,98.80675551
137.9366667,27.02,70.98666667,1.533333333,21.58666667,0.549949821,78.20494173,17.72273181,98.80675551
16.855,24.405,69.865,1.175,20.545,0.594758065,78.20494173,17.72273181,98.80675551
237.6525,23.965,89.44,2.535,17.3275,0.870688172,80.21019664,17.93798766,101.9677559
141.7966667,26.33666667,77.07,1.443333333,21.21666667,0.622953405,80.21019664,17.93798766,101.9677559
62.85,24.59,71.44,1.14,21.215,0.607713134,80.21019664,17.93798766,101.9677559
279.0625,23.41,90.86,2.71,16.8425,0.94725,82.26686835,18.15585796,105.2298823
312.0333333,26.68,74.40666667,1.696666667,20.10666667,0.631498208,82.26686835,18.15585796,105.2298823
14.765,24.555,66.565,1.2,22.08,0.57660178,82.26686835,18.15585796,105.2298823
335.225,23.93,91.0925,2.875,16.715,0.934607527,84.37627523,18.37637445,108.5963698
179.22,26.22,78.5,1.396666667,20.99,0.639989247,84.37627523,18.37637445,108.5963698
38.205,24.28,69.17,1.185,21.525,0.599498848,84.37627523,18.37637445,108.5963698
383.125,23.685,90.72,2.6025,17.075,0.945360215,86.53976947,18.59956928,112.070557
215.0533333,26.68333333,74.41,1.626666667,20.42,0.571193548,86.53976947,18.59956928,112.070557
9.245,23.3,71.69,1.25,21.51,0.657131336,86.53976947,18.59956928,112.070557
420.56,23.6925,91.425,2.5525,15.765,0.929698925,88.75873792,18.82547498,115.6558896
113.2866667,27.24,69.95666667,1.466666667,21.96333333,0.548989247,88.75873792,18.82547498,115.6558896
1.905,23.9,67.745,1.34,21.655,0.578099078,88.75873792,18.82547498,115.6558896
267.7725,23.6825,89.7575,2.465,17.605,0.875768817,91.03460299,19.05412448,119.3559232
191.4066667,24.96666667,82.18,1.523333333,20.27,0.668806452,91.03460299,19.05412448,119.3559232
12.13,24.37,69.09,1.21,20.91,0.577152392,91.03460299,19.05412448,119.3559232
289.3,23.745,90.3325,2.665,17.1525,0.910741935,93.36882358,19.28555109,123.1743274
149.6,26.67,73.57,1.583333333,20.71,0.551498208,93.36882358,19.28555109,123.1743274
5.12,24.16,64.465,1.255,22.145,0.560708525,93.36882358,19.28555109,123.1743274
291.8225,23.7175,90.245,2.62,16.1275,0.897771505,120.4081696,21.70037062,162.5111726
123.0433333,27.23333333,73.39,1.573333333,21.02,0.553290323,120.4081696,21.70037062,162.5111726
15.51,24.73,68.815,1.155,21,0.593508065,120.4081696,21.70037062,162.5111726
250.235,23.61,89.21,2.7025,15.93,0.857134409,121.6244138,21.80941771,164.985962
94.30666667,26.27333333,73.45333333,1.586666667,21.70333333,0.561551971,121.6244138,21.80941771,164.985962
56.975,23.08,78.645,1.1,20.39,0.713611751,121.6244138,21.80941771,164.985962
185.9575,24.0075,87.825,2.67,17.43,0.762481183,122.8529432,21.91901277,167.4984386
119.2766667,26.33666667,75.86,1.663333333,20.43,0.573759857,122.8529432,21.91901277,167.4984386
9.92,24.085,68.025,1.205,21.385,0.604593993,122.8529432,21.91901277,167.4984386
362.1375,23.45,91.025,2.905,15.4275,0.929432796,124.093882,22.02915857,170.0491763
91.59,27.06,71.78,1.75,20.85,0.521444444,124.093882,22.02915857,170.0491763
37.17,25.33,64.685,1.215,21.175,0.535403226,124.093882,22.02915857,170.0491763
292.165,24.0725,89.8,2.7625,16.9025,0.859712366,125.3473556,22.13985785,172.6387576
127.2566667,26.85666667,71.96333333,1.436666667,21.45333333,0.570365591,125.3473556,22.13985785,172.6387576
17.955,24.48,68.46,1.2,21.185,0.584032258,125.3473556,22.13985785,172.6387576
427.06,26.7475,87.3775,5.385,16.0625,0.928169355,61.51271002,14.41649759,65.49457843
60.80333333,29.66,72.97333333,3.723333333,22.43666667,0.574086022,61.51271002,14.41649759,65.49457843
1.21,27.905,68.15,3.515,20.72,0.622304147,61.51271002,14.41649759,65.49457843
279.2225,26.355,87.065,4.965,17.2875,0.913658602,63.41516497,14.71071183,68.2235192
146.83,28.18,77.95333333,4.193333333,20.82333333,0.614247312,63.41516497,14.71071183,68.2235192
3.38,27.83,63.475,2.99,21.985,0.581140553,63.41516497,14.71071183,68.2235192
295.6275,26.285,87.6625,5.475,16.5175,0.892451613,74.34357273,18.39413352,89.73802048
62.61333333,28.34333333,76.49666667,4.046666667,21.96333333,0.568756272,74.34357273,18.39413352,89.73802048
21.285,27.44,68.59,3.435,21.07,0.562908788,74.34357273,18.39413352,89.73802048
316.01,26.31,88.04,5.17,16.2425,0.927048387,76.24981818,18.61754405,92.60889626
154.2633333,28.53666667,76.67333333,3.833333333,21.55666667,0.652508961,76.24981818,18.61754405,92.60889626
12.855,27.635,69.78,3.125,20.13,0.567125576,76.24981818,18.61754405,92.60889626
254.6075,26.67,86.5275,5.155,17.6125,0.905744624,78.20494173,18.84366807,95.57161637
104.27,28.89333333,75.82333333,3.676666667,21.91333333,0.59409319,78.20494173,18.84366807,95.57161637
3.725,27.84,66.11,3.25,20.455,0.559072581,78.20494173,18.84366807,95.57161637
311.7925,26.99,86.0275,4.935,16.1,0.898752688,80.21019664,19.07253853,98.62911906
83.06,29.18333333,75.43333333,3.483333333,22.08,0.616455197,80.21019664,19.07253853,98.62911906
21.085,28.095,68.1,3.055,20.52,0.570731567,80.21019664,19.07253853,98.62911906
317.6425,26.2925,87.78,5.105,16.8575,0.941873656,82.26686835,19.3041888,101.7844366
214.5466667,28.59666667,78.05666667,3.816666667,20.34,0.670236559,82.26686835,19.3041888,101.7844366
3.435,27.86,65.61,3.305,21.4,0.549822024,82.26686835,19.3041888,101.7844366
347.9075,26.85,87.735,5.425,15.8575,0.926752688,84.37627523,19.53865263,105.0406982
85.59,28.92333333,75.69666667,3.553333333,22.42333333,0.587598566,84.37627523,19.53865263,105.0406982
9.14,28.045,66.615,3.095,21.215,0.563358295,84.37627523,19.53865263,105.0406982
409.565,26.6175,87.5775,4.775,16.5675,0.963688172,86.53976947,19.7759642,108.4011334
201.8233333,28.56666667,76.59666667,4.07,21.78333333,0.59725448,86.53976947,19.7759642,108.4011334
4.345,27.785,63.555,2.795,21.93,0.58968894,86.53976947,19.7759642,108.4011334
611.215,26.595,88.0325,4.8225,14.3125,0.966903226,88.75873792,20.01615809,111.8690747
123.3133333,28.89,75.63666667,3.47,22.38333333,0.613114695,88.75873792,20.01615809,111.8690747
2.965,27.42,65.64,3.18,21.245,0.579135945,88.75873792,20.01615809,111.8690747
397.77,26.565,86.8,4.4725,16.415,0.949922043,91.03460299,20.25926933,115.4479615
159.3866667,28.09666667,77.85666667,3.476666667,21.60333333,0.697103943,91.03460299,20.25926933,115.4479615
5.285,27.455,67.185,3.32,20.915,0.571412681,91.03460299,20.25926933,115.4479615
445.1975,26.68,87.3875,4.8525,15.6475,0.947599462,93.36882358,20.50533333,119.1413431
107.9133333,28.82666667,76.86,3.626666667,21.63666667,0.596888889,93.36882358,20.50533333,119.1413431
0.92,27.715,64.785,3.135,21.565,0.55577765,93.36882358,20.50533333,119.1413431
449.01,26.665,87.3125,4.685,15.585,0.957658602,120.4081696,23.07288658,157.1902181
115.5433333,29.34666667,76.93333333,3.63,21.82666667,0.62237276,120.4081696,23.07288658,157.1902181
3.99,27.995,68.085,3.065,20.71,0.583652074,120.4081696,23.07288658,157.1902181
428.025,26.575,86.9425,4.8,14.715,0.962231183,121.6244138,23.18883073,159.5839777
93.84,28.73,74.61333333,3.706666667,22.67333333,0.600483871,121.6244138,23.18883073,159.5839777
15.265,27.185,67.795,2.865,21.595,0.622361751,121.6244138,23.18883073,159.5839777
322.7275,26.6925,86.5875,4.6625,16.4375,0.908282258,122.8529432,23.30535752,162.0141906
75.49666667,28.49333333,77.03666667,3.93,21.83666667,0.605946237,122.8529432,23.30535752,162.0141906
4.61,27.755,65.16,3.125,21.19,0.563698554,122.8529432,23.30535752,162.0141906
496.415,26.3475,88.18,5.2125,14.7175,0.946422043,124.093882,23.42246987,164.4814118
70.87333333,29.25666667,73.07,4.036666667,21.60666667,0.561913978,124.093882,23.42246987,164.4814118
20.825,28.29,66.33,3.385,20.895,0.562304147,124.093882,23.42246987,164.4814118
442.4925,26.94,87.615,4.8875,15.92,0.946854839,125.3473556,23.54017072,166.9862048
112.5866667,29.21333333,74.5,3.453333333,22.09,0.618010753,125.3473556,23.54017072,166.9862048
2.065,28.02,65.455,3.43,20.865,0.557016129,125.3473556,23.54017072,166.9862048
357.9625,24.2475,90.69,3.1975,15.715,0.916330645,61.51271002,12.92989855,72.1265322
53.74666667,28.90333333,65.58,2.22,22.53333333,0.546684588,61.51271002,12.92989855,72.1265322
1.195,25.145,68.73,2.265,19.795,0.624193548,61.51271002,12.92989855,72.1265322
217.3025,23.8575,90.1975,3.04,17.27,0.890806452,63.41516497,13.19377403,75.13180437
111.96,26.96,72.53666667,2.503333333,22.03666667,0.576845878,63.41516497,13.19377403,75.13180437
1.48,25.175,59.915,2.02,22.015,0.578531106,63.41516497,13.19377403,75.13180437
246.06,23.9075,89.7125,3.3225,16.0175,0.84875,74.34357273,16.49736899,98.8248551
42.30333333,27.25,70.24666667,2.35,22.46,0.539824373,74.34357273,16.49736899,98.8248551
31.67,25.38,65.065,2.115,19.765,0.555461624,74.34357273,16.49736899,98.8248551
266.395,23.8875,90.775,3.145,16.005,0.906069892,76.24981818,16.6977419,101.9864346
134.0166667,27.04666667,73.42666667,2.143333333,21.80666667,0.621111111,76.24981818,16.6977419,101.9864346
13.355,25.925,63.51,1.93,20.105,0.549907834,76.24981818,16.6977419,101.9864346
224.8625,24.1925,89.585,3.08,17.4525,0.869379032,78.20494173,16.90054848,105.2491585
85.62,27.94333333,67.96333333,2.15,22.43333333,0.562849462,78.20494173,16.90054848,105.2491585
3.38,25.825,60.94,2.105,20.215,0.550449309,78.20494173,16.90054848,105.2491585
242.7,24.3925,89.6925,2.92,17.475,0.875534946,80.21019664,17.1058183,108.6162626
79.60333333,27.61666667,72.01,1.993333333,22.11666667,0.58588172,80.21019664,17.1058183,108.6162626
23.025,26.185,63.34,1.915,20.76,0.556290323,80.21019664,17.1058183,108.6162626
273.1925,23.85,90.9275,3.045,16.675,0.938137097,82.26686835,17.31358127,112.0910863
210.14,27.22666667,72.81,2.136666667,20.85666667,0.640896057,82.26686835,17.31358127,112.0910863
4.21,26.18,57.12,1.995,21.48,0.529538376,82.26686835,17.31358127,112.0910863
298.51,24.365,90.825,3.2825,15.8425,0.907744624,84.37627523,17.52386769,115.6770757
71.77666667,27.54666667,71.47333333,1.94,21.66666667,0.560817204,84.37627523,17.52386769,115.6770757
13.5,25.915,60.96,1.965,21.19,0.552764977,84.37627523,17.52386769,115.6770757
382.025,24.1025,90.9675,2.9825,16.7175,0.959556452,86.53976947,17.73670818,119.377787
172.1766667,27.48,71.72666667,2.31,21.37,0.566946237,86.53976947,17.73670818,119.377787
3.995,24.645,61.345,2.205,22.39,0.589153226,86.53976947,17.73670818,119.377787
500.12,24.08,91.76,2.8925,15.0575,0.957849462,88.75873792,17.95213379,123.1968907
102.4633333,27.72,70.54333333,2.003333333,22.77333333,0.578609319,88.75873792,17.95213379,123.1968907
2.565,24.905,61.645,2.14,21.585,0.571797235,88.75873792,17.95213379,123.1968907
302.445,24.005,90.4325,2.7025,16.6075,0.917857527,91.03460299,18.1701759,127.1381741
143.4466667,26.05,76.70666667,2.046666667,21.44,0.660942652,91.03460299,18.1701759,127.1381741
7.625,25.145,63.21,2.07,20.355,0.567636263,91.03460299,18.1701759,127.1381741
374.58,24.1175,90.685,3.015,16.225,0.925844086,93.36882358,18.3908663,131.205546
92.69666667,27.50666667,71.77333333,2.01,21.44,0.56288172,93.36882358,18.3908663,131.205546
1.395,25.47,58.055,2.03,22.23,0.542788018,93.36882358,18.3908663,131.205546
354.525,24.125,90.6425,2.8025,15.5975,0.944524194,120.4081696,20.69365883,173.1072342
92.72666667,27.93,71.93,2.073333333,22.12333333,0.580885305,120.4081696,20.69365883,173.1072342
2.925,25.985,63.49,1.86,20.745,0.570564516,120.4081696,20.69365883,173.1072342
344.0325,23.9025,90.6525,2.99,15.3825,0.94380914,121.6244138,20.79764707,175.7433849
87.42333333,27.07666667,71.07333333,2.123333333,22.36666667,0.575430108,121.6244138,20.79764707,175.7433849
22.845,24.185,69.215,1.995,21.185,0.628116359,121.6244138,20.79764707,175.7433849
237.3975,24.17,89.47,2.89,16.7275,0.849951613,122.8529432,20.90215786,178.4196801
69.12333333,27.29333333,72.30666667,2.203333333,21.51333333,0.576010753,122.8529432,20.90215786,178.4196801
3.32,25.545,58.655,1.93,21.725,0.553214683,122.8529432,20.90215786,178.4196801
395.1875,23.855,91.1875,3.2375,14.835,0.933521505,124.093882,21.00719383,181.1367311
56.66666667,27.97333333,68.34333333,2.42,21.37666667,0.534308244,124.093882,21.00719383,181.1367311
22.025,26.27,59.585,2.025,21.305,0.538715438,124.093882,21.00719383,181.1367311
374.615,24.425,90.9025,2.93,16.645,0.928642473,125.3473556,21.11275762,183.8951585
110.61,27.7,69.13333333,1.963333333,21.66333333,0.589146953,125.3473556,21.11275762,183.8951585
1.375,25.95,60.46,2.18,20.335,0.545512673,125.3473556,21.11275762,183.8951585
357.9625,24.2475,90.69,3.1975,15.41,0.916330645,61.51271002,14.34251847,85.04455468
53.74666667,28.90333333,65.58,2.22,22.3,0.546684588,61.51271002,14.34251847,85.04455468
1.195,25.145,68.73,2.265,19.485,0.624193548,61.51271002,14.34251847,85.04455468
217.3025,23.8575,90.1975,3.04,16.885,0.890806452,63.41516497,14.63522292,88.58807779
111.96,26.96,72.53666667,2.503333333,20.73,0.576845878,63.41516497,14.63522292,88.58807779
1.48,25.175,59.915,2.02,21.28,0.578531106,63.41516497,14.63522292,88.58807779
246.06,23.9075,89.7125,3.3225,15.79,0.84875,74.34357273,18.29974292,116.5246067
42.30333333,27.25,70.24666667,2.35,21.73333333,0.539824373,74.34357273,18.29974292,116.5246067
31.67,25.38,65.065,2.115,19.525,0.555461624,74.34357273,18.29974292,116.5246067
266.395,23.8875,90.775,3.145,15.595,0.906069892,76.24981818,18.522007,120.252432
134.0166667,27.04666667,73.42666667,2.143333333,20.63,0.621111111,76.24981818,18.522007,120.252432
13.355,25.925,63.51,1.93,19.68,0.549907834,76.24981818,18.522007,120.252432
224.8625,24.1925,89.585,3.08,17.135,0.869379032,78.20494173,18.74697065,124.0995171
85.62,27.94333333,67.96333333,2.15,20.97333333,0.562849462,78.20494173,18.74697065,124.0995171
3.38,25.825,60.94,2.105,19.83,0.550449309,78.20494173,18.74697065,124.0995171
242.7,24.3925,89.6925,2.92,17.025,0.875534946,80.21019664,18.97466665,128.0696771
79.60333333,27.61666667,72.01,1.993333333,21.18,0.58588172,80.21019664,18.97466665,128.0696771
23.025,26.185,63.34,1.915,20.65,0.556290323,80.21019664,18.97466665,128.0696771
273.1925,23.85,90.9275,3.045,16.08,0.938137097,82.26686835,19.20512819,132.1668494
210.14,27.22666667,72.81,2.136666667,19.90666667,0.640896057,82.26686835,19.20512819,132.1668494
4.21,26.18,57.12,1.995,21.255,0.529538376,82.26686835,19.20512819,132.1668494
298.51,24.365,90.825,3.2825,15.6125,0.907744624,84.37627523,19.43838886,136.3950974
71.77666667,27.54666667,71.47333333,1.94,20.51,0.560817204,84.37627523,19.43838886,136.3950974
13.5,25.915,60.96,1.965,21.04,0.552764977,84.37627523,19.43838886,136.3950974
382.025,24.1025,90.9675,2.9825,16.2025,0.959556452,86.53976947,19.67448265,140.7586145
172.1766667,27.48,71.72666667,2.31,20.41,0.566946237,86.53976947,19.67448265,140.7586145
3.995,24.645,61.345,2.205,21.19,0.589153226,86.53976947,19.67448265,140.7586145
500.12,24.08,91.76,2.8925,14.7875,0.957849462,88.75873792,19.91344398,145.261728
102.4633333,27.72,70.54333333,2.003333333,21.94,0.578609319,88.75873792,19.91344398,145.261728
2.565,24.905,61.645,2.14,20.875,0.571797235,88.75873792,19.91344398,145.261728
302.445,24.005,90.4325,2.7025,16.7275,0.917857527,91.03460299,20.15530767,149.9089041
143.4466667,26.05,76.70666667,2.046666667,20.52,0.660942652,91.03460299,20.15530767,149.9089041
7.625,25.145,63.21,2.07,20.43,0.567636263,91.03460299,20.15530767,149.9089041
374.58,24.1175,90.685,3.015,15.985,0.925844086,93.36882358,20.40010898,154.7047514
92.69666667,27.50666667,71.77333333,2.01,20.47333333,0.56288172,93.36882358,20.40010898,154.7047514
1.395,25.47,58.055,2.03,21.655,0.542788018,93.36882358,20.40010898,154.7047514
354.525,24.125,90.6425,2.8025,15.505,0.944524194,120.4081696,22.95448667,204.1111252
